canonicalName,eolID,inaturalistID,gbifID,wikipediaID,arkiveID,adwID,fishbaseID,amphibiawebID
Russula gelatinivelata,42704455,1433010,7654191,,,,,
Russula gilva,6733373,702646,7240037,,,,,
Russula gracilis,6733383,352289,7240179,,,,,
Russula gracillima,189216,802818,2551491,Q148100,,,,
Russula graminea,46704381,914131,7679864,,,,,
Russula granulata,6733388,629228,3359969,,,,,
Russula grata,158950,118191,2551409,Q1888914,,,,
Russula graveolens,154962,341855,2551371,Q1427919,,,,
Russula grisea,1009545,118182,2551317,,,,,
Russula griseobrunnea,6733393,379887,2551412,,,,,
Russula griseocarnosa,18471898,1358206,7635477,,,,,
Russula griseostipitata,6733396,409584,2551391,,,,,
Russula griseoviolacea,6733397,384173,2551367,,,,,
Russula griseoviridis,6733398,384174,2551345,,,,,
Russula grundii,6733400,118181,3359329,,,,,
Russula helios,6733411,1425484,3360188,,,,,
Russula henningsii,6733412,569561,3359716,,,,,
Russula heterophylla,133968,203806,2551597,Q1415480,,,,
Russula hibbardae,6733419,565931,3360273,,,,,
Russula hiemisilvae,6733420,1097849,3360441,,,,,
Russula hixsonii,6733423,551691,3359362,,,,,
Russula hortensis,6733426,1157610,3360213,,,,,
Russula hydrophila,6733430,1015876,3360048,,,,,
Russula ilicis,6733439,566536,3360022,,,,,
Russula illota,191454,1049462,2551325,Q1575107,,,,
Russula inamoena,198673,1396208,2551224,,,,,
Russula innocua,301748,1015878,2551309,,,,,
Russula inopina,6733456,1021182,3360507,,,,,
Russula inquinata,6733457,384175,2551322,,,,,
Russula insignis,154765,907680,2551584,,,,,
Russula integra,11465412,62735,7909893,Q80648,,,,
Russula intermedia,161863,336530,2551459,,,,,
Russula ionochlora,191455,118183,2551315,,,,,
Russula iterika,6733460,1047669,3359483,,,,,
Russula japonica,6733461,1133663,3360672,,,,,
Russula kalimna,6733472,884751,3359984,,,,,
Russula kansaiensis,6733473,1205145,3359544,,,,,
Russula katarinae,52246963,1283447,9806970,,,,,
Russula kermesina,8554773,384176,2551606,,,,,
Russula laccata,191456,417940,2551295,,,,,
Russula laeta,1009018,367755,8359423,Q771133,,,,
Russula langei,193405,1396282,2551192,,,,,
Russula laricina,11465433,1151600,6016725,,,,,
Russula laricinoaffinis,6733483,1396372,3360167,,,,,
Russula lateritia,161873,1523852,2551438,,,,,
Russula lenkunya,6733487,546008,3359502,Q16758258,,,,
Russula lilacea,1009668,558348,2551379,,,,,
Russula littorea,6733500,384178,2551492,,,,,
Russula luteotacta,189860,130199,2551304,,,,,
Russula macrocystidiata,6733524,384179,2551247,,,,,
Russula macropoda,6733526,1122978,3360720,,,,,
Russula maculata,187870,1396146,2551519,Q80410,,,,
Russula major,6733533,1081545,3359308,,,,,
Russula marangania,6733535,965882,3359459,,,,,
Russula mariae,6733537,203673,9547019,,,,,
Russula matoubensis,6733543,1512748,3360334,,,,,
Russula medullata,199101,790311,2551339,Q1394830,,,,
Russula meleagris,6733547,860534,3360615,,,,,
Russula melliolens,1017339,875153,2551521,,,,,
Russula melzeri,190890,1303170,2551175,,,,,
Russula mendocinensis,6733549,626206,3360206,,,,,
Russula messapica,6733551,1242712,3359337,,,,,
Russula mexicana,6733555,352297,9630232,,,,,
Russula michiganensis,6733556,552797,3359802,,,,,
Russula minutula,189592,1045359,2551176,,,,,
Russula modesta,6733562,194417,3359500,,,,,
Russula monspeliensis,6733566,976414,6016746,,,,,
Russula montana,6733569,501713,3359986,,,,,
Russula mordax,6733573,868282,3360042,,,,,
Russula murrillii,6733589,118190,3360578,,,,,
Russula mustelina,1030148,504731,2551312,Q352153,,,,
Russula mutabilis,6733592,499986,3360686,,,,,
Russula myrmecobroma,42704804,1433018,8317915,,,,,
Russula nana,189872,705796,2551509,Q1621815,,,,
Russula nauseosa,1030155,875154,2551603,,,,,
Russula neerimea,6733596,876831,3359449,,,,,
Russula nigrescentipes,6733601,194421,3359509,,,,,
Russula nitida,163046,384182,9089269,,,,,
Russula nobilis,189764,49446,2551208,Q978751,,,,
Russula nothofaginea,6733605,1074054,3359119,,,,,
Russula novae-zelandiae,6733610,384183,2551200,,,,,
Russula nuragica,6733613,1510068,3359173,,,,,
Russula ochroleuca,163674,153459,2551419,Q206438,,,,
Russula ochroleucoides,6733627,338753,3360423,,,,,
Russula odorata,191627,626850,2551170,,,,,
Russula oleifera,6733634,507444,3359309,,,,,
Russula olivacea,1009425,352303,9561742,Q241024,,,,
Russula olivina,6733641,1015880,3359639,,,,,
Russula ornaticeps,6733647,194418,3359857,,,,,
Russula pallescens,6733650,1130643,3360260,,,,,
Russula pallidospora,6733653,1015879,3360492,,,,,
Russula paludosa,160908,371588,2551201,Q618295,,,,
Russula paraemetica,6733662,737792,3360032,,,,,
Russula parazurea,196979,122332,2551458,,,,,
Russula parodorata,6733667,1311696,3359686,,,,,
Russula parvovirescens,18470996,126178,3360287,Q15281848,,,,
Russula pascua,193406,1349001,8301141,,,,,
Russula paxilliformis,42704949,1433076,7357580,,,,,
Russula peckii,6733679,504631,3360638,,,,,
Russula pectinata,187865,384185,2551285,,,,,
Russula pectinatoides,10406897,202373,2551457,,,,,
Russula pelargonia,1009169,500095,2551511,,,,,
Russula perlactea,6733683,352304,3360622,,,,,
Russula persanguinea,6733685,355886,3359366,Q7382372,,,,
Russula persicina,300057,470939,2551354,,,,,
Russula pilocystidiata,6733695,384186,2551619,,,,,
Russula poichilochroa,1032519,1515399,2551538,,,,,
Russula polyphylla,6733709,776492,7240118,,,,,
Russula postiana,198410,966017,2551387,,,,,
Russula praetervisa,199269,512753,2551456,,,,,
Russula prinophila,18471800,1239057,3360168,,,,,
Russula pseudo-olivascens,1015154,518768,2551187,,,,,
Russula pseudoaeruginea,134032,1194410,2551555,,,,,
Russula pseudoareolata,6733726,384187,2551593,,,,,
Russula pseudoimpolita,1031393,1470686,2551298,,,,,
Russula pseudointegra,160638,803690,2551551,Q670090,,,,
Russula pseudolepida,6733736,194419,3360352,,,,,
Russula pseudopeckii,6733744,1396292,3359732,,,,,
Russula pubescens,6733754,1154540,3360328,,,,,
Russula puellaris,160641,118175,2551562,Q7382363,,,,
Russula puellula,189576,1045360,2551215,,,,,
Russula pulchra,6733757,416445,3359970,,,,,
Russula pulverulenta,6733760,552795,3359981,,,,,
Russula pumicoidea,11969490,1394340,3359399,Q105066578,,,,
Russula punicea,6733766,1134025,3360055,,,,,
Russula purpureoflava,6733769,736963,3359690,,,,,
Russula purpureomaculata,6733772,1525492,3359903,,,,,
Russula purpureotincta,6733775,384189,2551564,,,,,
Russula queletii,161505,118189,2551558,Q2305485,,,,
Russula quercilicis,6733791,1157596,3359800,,,,,
Russula raoultii,1017370,118188,2551464,Q881986,,,,
Russula recondita,52246980,779157,9749770,,,,,
Russula redolens,6733796,630243,3360372,Q18483027,,,,
Russula renidens,199270,470940,2551352,,,,,
Russula rhodopus,6733807,781122,7239976,,,,,
Russula rimulosa,6733816,384190,2551501,,,,,
Russula risigallina,997390,352277,2551392,Q1586855,,,,
Russula rivulicola,6733818,1154538,3359521,,,,,
Russula robertii,6733819,776965,3359217,,,,,
Russula romagnesiana,6733823,334867,3360644,,,,,
Russula romellii,161342,602393,2551577,,,,,
Russula rosea,242783,352293,2551240,Q531903,,,,
Russula roseipes,10406855,1396378,2551270,,,,,
Russula roseoaurantia,6733828,1045638,3359902,,,,,
Russula roseopileata,6733831,384192,2551536,,,,,
Russula roseostipitata,6733832,408227,2551518,,,,,
Russula rubellipes,6733841,1123992,3359548,,,,,
Russula rubescens,6733842,194420,3360408,,,,,
Russula rubra,11465475,1050390,9770228,,,,,
Russula rubroalba,194689,956113,2551206,,,,,
Russula rubropunctatissima,46704350,1051093,8303978,,,,,
Russula rugulosa,6733851,506621,3359746,Q7382377,,,,
Russula rutila,199036,1015888,2551517,,,,,
Russula saliceticola,6733852,1396322,3359750,,,,,
Russula sanguinaria,203708,48338,2551203,Q886424,,,,
Russula sanguinea,10406857,352308,3359736,,,,,
Russula sapinea,6733856,1015889,3359482,,,,,
Russula sardonia,1016799,130200,2551274,Q206449,,,,
Russula senecis,21339211,908736,3360357,,,,,
Russula seperina,6733868,577903,6016713,,,,,
Russula sericeonitens,6733874,202377,3359672,,,,,
Russula serissima,6733875,1533429,3360580,,,,,
Russula siamensis,6733880,901310,3359795,,,,,
Russula sierrensis,6733881,1130579,3360370,,,,,
Russula silvestris,1006480,49447,2551252,,,,,
Russula silvicola,6733882,203672,3360448,Q6048319,,,,
Russula simulans,6733884,1079619,3359539,,,,,
Russula solaris,1017124,567147,2551329,Q1361089,,,,
Russula sororia,161965,384195,7531434,,,,,
Russula sphagnicola,46704324,828877,7842826,,,,,
Russula squalida,6733896,1008639,3360186,,,,,
Russula straminea,6733900,1148427,7240254,,,,,
Russula stricta,6733905,1417051,3360576,,,,,
Russula stuntzii,6733906,499765,3359900,,,,,
Russula subazurea,6733915,542720,3359433,,,,,
Russula subdensifolia,6733927,1124761,3360524,,,,,
Russula subfoetens,161352,352309,8391773,,,,,
Russula subgraminicolor,6733947,553540,3359982,,,,,
Russula subloculata,6733957,873707,3360173,,,,,
Russula subrubens,193407,829644,2551589,,,,,
Russula subrubescens,6733971,1396144,3360499,,,,,
Russula subsericeonitens,6733972,1302971,3359965,,,,,
Russula subsulphurea,6733980,1361682,3360302,,,,,
Russula subtilis,6733982,969285,3360676,Q24977071,,,,
Russula suecica,52246976,1396326,9689972,,,,,
Russula taigarum,6733997,1154528,3359626,,,,,
Russula tawai,6734000,384198,2551482,,,,,
Russula tenuiceps,6734002,118195,3360679,,,,,
Russula terenopus,6734005,1414642,3359103,,,,,
Russula tinctipes,6734011,1195431,3359068,,,,,
Russula torulosa,1004503,483989,2551291,,,,,
Russula tricholomopsis,6734015,384199,2551467,,,,,
Russula turci,1016805,516989,2551485,Q1691292,,,,
Russula tyrrhenica,6734024,542654,7239969,,,,,
Russula umerensis,6734030,384200,2551178,,,,,
Russula variicolor,6734039,1136632,3360466,,,,,
Russula velenovskyi,1004528,861492,2551348,,,,,
Russula ventricosipes,6734043,194440,3359033,,,,,
Russula versicolor,189369,499741,8328359,Q1583649,,,,
Russula vesca,158808,352311,2551415,Q851539,,,,
Russula vesicatoria,6734048,194441,3360447,,,,,
Russula veternosa,158607,712292,2551553,,,,,
Russula vinacea,6734049,194442,3359489,,,,,
Russula vinaceocuticulata,6734050,384201,2551435,,,,,
Russula vinosa,195112,194422,2551182,Q113988,,,,
Russula vinosobrunnea,1016609,805233,2551580,,,,,
Russula vinososordida,6734052,909783,3359526,,,,,
Russula violacea,1017411,556951,2551442,,,,,
Russula violaceoincarnata,6734054,1015893,3359364,,,,,
Russula violeipes,198953,557139,2551231,Q1434635,,,,
Russula virescens,160615,125720,2551423,Q677341,,,,
Russula viridella,6734061,630268,6016741,,,,,
Russula viridis,6734068,703197,7907583,,,,,
Russula viridofusca,6734069,792272,3360343,,,,,
Russula viscida,190221,875155,2551504,,,,,
Russula werneri,6734077,1396264,3360112,,,,,
Russula xerampelina,162776,154875,2551356,Q302097,,,,
Russula zelleri,6734086,966373,3359761,,,,,
Russula zvarae,189959,1045361,2551574,,,,,
Zelleromyces cinnabarinus,194176,818601,2551647,Q14947804,,,,
Zelleromyces versicaulis,6735378,1325112,2551684,,,,,
Cristinia helvetica,49881079,874970,2552457,,,,,
Lindtneria panphyliensis,52787034,1143528,2552432,,,,,
Mayamontana coccolobae,52249108,1404833,2552417,,,,,
Mycolindtneria leucobryophila,52246795,1181466,8420879,,,,,
Mycolindtneria trachyspora,52787012,1181465,2552491,,,,,
Stephanospora caroticolor,52249121,508750,5249037,,,,,
Acanthobasidium penicillatum,46704534,712203,7477233,,,,,
Aleurodiscus amorphus,1030765,335985,9200548,,,,,
Aleurodiscus aurantius,1030376,381130,2552845,,,,,
Aleurodiscus berggrenii,196499,381131,2552906,,,,,
Aleurodiscus botryosus,1004822,416501,2552978,,,,,
Aleurodiscus cerussatus,133733,880989,2552911,,,,,
Aleurodiscus coralloides,1004522,381133,2552976,,,,,
Aleurodiscus coronatus,1017077,381134,2552950,,,,,
Aleurodiscus disciformis,198964,1416699,2552879,,,,,
Aleurodiscus grantii,1005331,500161,2552923,Q10404877,,,,
Aleurodiscus ochraceoflavus,188760,381137,2552873,,,,,
Aleurodiscus patelliformis,190131,381139,2552878,,,,,
Aleurodiscus sparsus,6730896,340839,2552973,,,,,
Aleurodiscus vitellinus,1009408,544245,2552924,,,,,
Aleurodiscus wakefieldiae,1008495,208023,2552948,,,,,
Gloeocystidiellum clavuligerum,301953,1045348,2553231,,,,,
Gloeocystidiellum leucoxanthum,1009084,992149,2553255,,,,,
Gloeocystidiellum porosum,1009315,379814,2553244,Q7982244,,,,
Gloeocystidiellum rajchenbergii,42701371,1145395,7581515,,,,,
Stereum bellum,161707,1516973,2553107,,,,,
Stereum complicatum,1029607,196842,2553087,,,,,
Stereum gausapatum,158956,332685,9181593,,,,,
Stereum greslebiniae,46704545,923157,8067466,,,,,
Stereum hirsutum,1009586,55501,2553128,Q557377,,,,
Stereum lobatum,153935,1031780,2553040,,,,,
Stereum ochraceoflavum,11465696,118107,2553099,,,,,
Stereum ostrea,1009693,352456,2553044,Q2710042,,,,
Stereum reflexulum,1016654,1437835,7991889,,,,,
Stereum rugosum,158284,339410,2553117,,,,,
Stereum sanguinolentum,1005225,118104,2553068,Q1311019,,,,
Stereum striatum,187913,118105,2553092,,,,,
Stereum subtomentosum,194228,155081,2553113,,,,,
Stereum vellereum,1009527,384418,2553061,,,,,
Xylobolus frustulatus,191463,130947,7819032,Q8045418,,,,
Xylobolus illudens,191464,384416,2553196,,,,,
Xylobolus princeps,191465,890617,2553214,,,,,
Xylobolus spectabilis,1005128,890618,2553206,,,,,
Xylobolus subpileatus,191466,340840,2553185,Q10723171,,,,
Aleurocystidiellum subcruentatum,192921,1416700,2550628,,,,,
Laeticutis cristata,18474662,351337,5955077,Q1499386,,,,
Neoalbatrellus caeruleoporus,18474668,351628,8166784,,,,,
Neoalbatrellus subcaeruleoporus,52787078,607285,9657399,,,,,
Polypus dispansus,18474660,351929,7890605,,,,,
Pseudowrightoporia cylindrospora,46704609,1119359,8299279,,,,,
Xeroceps skamania,18474665,1150982,5955074,,,,,
Ditangium cerasi,18512821,990654,3353337,,,,,
Helvellosebacina concrescens,42624413,810810,7516550,,,,,
Sebacina epigaea,189205,384243,2522082,,,,,
Sebacina grisea,1031246,1016441,2522066,,,,,
Sebacina incrustans,188759,352364,2522091,,,,,
Sebacina macrospora,6727928,350713,3353415,,,,,
Sebacina pululahuana,6727947,320321,3314622,,,,,
Sebacina sparassoidea,6727956,363529,2522103,Q49415723,,,,
Tremellodendron cladonia,982933,1019617,2522116,,,,,
Tremellodendron merismatoides,18513012,352574,8080305,,,,,
Tremelloscypha gelatinosa,6728672,352580,2522047,,,,,
Stereopsis burtiana,52786792,774758,2543794,,,,,
Stereopsis hiscens,52786795,384414,2543775,,,,,
Stereopsis humphreyi,52246612,500137,2543803,,,,,
Stereopsis radicans,52246610,352454,2543810,,,,,
Stereopsis vitellina,52246611,633677,2543820,,,,,
Boletopsis grisea,190791,499962,5238904,Q10690261,boletopsis_grisea,,,
Boletopsis leucomelaena,1016309,350201,5238896,Q10508078,,,,
Boletopsis nothofagi,32343184,418001,7420608,Q406491,,,,
Hydnellum aurantiacum,151205,118060,2522291,Q3915192,,,,
Hydnellum auratile,1008351,351026,2522284,Q10434764,,,,
Hydnellum caeruleum,152084,1229920,2522245,Q3915187,,,,
Hydnellum chrysinum,194285,499964,2522218,Q10527973,,,,
Hydnellum compactum,11466237,499959,2522307,Q10547471,,,,
Hydnellum complicatum,1017177,1305876,2522314,Q10527975,,,,
Hydnellum concrescens,198191,155502,2522259,Q5954063,hydnellum_concrescens,,,
Hydnellum conigenum,6730523,351027,5460464,Q19597536,,,,
Hydnellum cristatum,196995,351028,2522322,Q10527976,,,,
Hydnellum cumulatum,194286,992843,2522286,Q10495267,,,,
Hydnellum cyanopodium,1008350,500100,2522287,Q10527980,,,,
Hydnellum earlianum,1005221,1428090,2522219,Q10527982,,,,
Hydnellum ferrugineum,151592,351029,2522229,Q5954059,hydnellum_ferrugineum,,,
Hydnellum fraudulentum,192608,1203292,2522282,Q10527981,,,,
Hydnellum geogenium,985089,351030,2522318,Q14948385,,,,
Hydnellum gracilipes,151207,500412,2522302,Q10671885,,,,
Hydnellum mirabile,151183,500413,2522221,Q10648554,,,,
Hydnellum peckii,198192,1431890,2522210,Q1908340,,,,
Hydnellum regium,194291,499753,2522334,Q14948386,,,,
Hydnellum scrobiculatum,151186,155500,2522326,Q10670612,hydnellum_scrobiculatum,,,
Hydnellum spongiosipes,194294,351031,2522335,,hydnellum_spongiospies,,,
Hydnellum suaveolens,151206,351032,2522203,Q2511436,,,,
Hydnellum subzonatum,194295,500146,2522202,Q10527994,,,,
Phellodon atratus,194642,424816,2522189,Q10626904,,,,
Phellodon confluens,1005120,351803,2522158,Q10509873,phellodon_confluens,,,
Phellodon fuligineoalbus,46704132,830648,7562246,,,,,
Phellodon maliensis,6730433,351805,2522190,Q10626908,,,,
Phellodon melaleucus,198202,351806,2522137,Q10626909,phellodon_melaleucus,,,
Phellodon mississippiensis,39994785,1421888,7539296,Q22286196,,,,
Phellodon niger,1009235,332674,2522192,Q10684413,,,,
Phellodon nothofagi,6730435,379866,2522167,Q10626910,,,,
Phellodon plicatus,194641,462109,2522129,Q10626911,,,,
Phellodon secretus,6730437,1047421,2522169,Q10690085,,,,
Phellodon sinclairii,193073,383545,2522187,Q7181240,,,,
Phellodon tomentosus,198201,179734,2522171,Q10701446,,,,
Sarcodon calvatus,300421,484608,5238887,Q10661757,,,,
Sarcodon carbonarius,6730365,384212,5460433,,,,,
Sarcodon cyrneus,6730370,514044,5460420,Q24975879,,,,
Sarcodon imbricatus,1007251,122335,5238865,Q262105,sarcodon_imbricatus,,,
Sarcodon leucopus,192895,341757,5238884,Q10671799,,,,
Sarcodon portoricensis,46704137,1415173,7498779,Q21815195,,,,
Sarcodon quercinofibulatus,39994769,1341891,8249895,Q22285666,,,,
Sarcodon rimosus,300423,1023549,5238854,Q10661773,,,,
Sarcodon scabripes,6730388,352321,5460415,Q24975892,,,,
Sarcodon squamosus,203701,122334,5238864,Q3845782,,,,
Sarcodon stereosarcinon,1004422,500050,5238857,Q10661775,,,,
Amaurodon mustialaensis,1016319,987393,2522817,,,,,
Amaurodon viridis,198492,381224,2522804,,,,,
Lenzitella malenconii,52787085,878778,2522829,Q6523458,,,,
Polyozellus multiplex,1029157,154877,2522991,Q2509354,,,,
Thelephora anthocephala,1029791,118101,2522896,Q3526291,,,,
Thelephora atrocitrina,1030067,1474887,2522913,,,,,
Thelephora aurantiotincta,1008199,1355771,2522955,,,,,
Thelephora caryophyllea,133959,352498,2522918,,,,,
Thelephora cuticularis,1003716,778594,2522895,,,,,
Thelephora ganbajun,300379,1038009,2522870,Q10696059,,,,
Thelephora multipartita,6729701,517821,2522872,,,,,
Thelephora palmata,1005564,118100,2522907,Q276267,,,,
Thelephora penicillata,1030603,328324,9188141,,,,,
Thelephora pseudoversatilis,46704181,1526825,8312536,,,,,
Thelephora ramarioides,1008937,901309,2522931,,,,,
Thelephora scissilis,1017437,830642,2522873,,,,,
Thelephora terrestris,158943,118102,11260649,Q1816880,,,,
Thelephora vialis,188584,352511,2522983,,,,,
Tomentella asperula,198209,1018832,5239090,,,,,
Tomentella badia,1008558,474687,5238959,,,,,
Tomentella bryophila,1008557,552846,5239031,,,,,
Tomentella coerulea,133916,875175,5239107,,,,,
Tomentella crinalis,194696,384528,5238966,,,,,
Tomentella ferruginea,11466341,384530,5238997,,,,,
Tomentella fuscocinerea,198957,875176,5238927,,,,,
Tomentella lapida,998370,1018838,5238940,,,,,
Tomentella lateritia,188219,384531,5239052,,,,,
Tomentella lilacinogrisea,194698,1438663,5238976,,,,,
Tomentella scobinella,191783,384533,5239051,,,,,
Tomentella terrestris,1008553,962461,5238939,,,,,
Tomentella testaceogilva,1016307,875177,5239105,,,,,
Tomentella umbrinospora,1004936,1018842,5239067,,,,,
Tomentellopsis bresadolana,192745,1018847,2522487,,,,,
Tomentellopsis echinospora,193541,958524,2522497,,,,,
Tomentellopsis pulchella,18495977,1478402,3353263,,,,,
Tomentellopsis zygodesmoides,193543,417742,2522505,,,,,
Brevicellicium olivascens,192014,537494,2523052,Q10509619,,,,
Dextrinocystis capitata,1032160,1430244,2523260,,,,,
Fibriciellum silvae-ryae,11466640,1045640,2523172,,,,,
Hydnodon thelephorus,18514644,352561,5954831,,,,,
Litschauerella clematidis,1005000,328329,2523271,,,,,
Litschauerella gladiola,195605,382972,2523268,,,,,
Luellia recondita,192786,997231,2523246,,,,,
Sistotremastrum guttuliferum,39995420,974796,7504226,,,,,
